key:ID,source,local_id,title,author_list,last_updated,publication_year,url,doi,license,size,type
researchgraph.org/nci/f9147_5038_4683_1936,nci.org.au,f9147_5038_4683_1936,Atmospheric reanalysis products - MC ACCSP,,27/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f9147_5038_4683_1936,,,,dataset
researchgraph.org/nci/f0348_0634_4608_4569,nci.org.au,f0348_0634_4608_4569,Atmospheric reanalysis products - SRB,,27/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f0348_0634_4608_4569,,,,dataset
researchgraph.org/nci/f0952_5319_5471_0637,nci.org.au,f0952_5319_5471_0637,Atmospheric reanalysis products - GPCP,,27/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f0952_5319_5471_0637,,,,dataset
researchgraph.org/nci/f8410_2931_2578_9340,nci.org.au,f8410_2931_2578_9340,Atmospheric reanalysis products - Coordinated Ocean-ice Reference Experiments v2 (COREv2),,27/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f8410_2931_2578_9340,,,,dataset
researchgraph.org/nci/f7301_0489_5074_4019,nci.org.au,f7301_0489_5074_4019,OFAM Spinup v6.8,,27/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f7301_0489_5074_4019,,,,dataset
researchgraph.org/nci/f1670_0152_6795_5371,nci.org.au,f1670_0152_6795_5371,Wave Hindcast/cawcr,,27/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f1670_0152_6795_5371,,,,dataset
researchgraph.org/nci/f7568_6507_0928_0164,nci.org.au,f7568_6507_0928_0164,TPXO8,,27/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f7568_6507_0928_0164,,,,dataset
researchgraph.org/nci/f1625_8256_5713_3895,nci.org.au,f1625_8256_5713_3895,CLASS4 Intercomparison,,27/10/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f1625_8256_5713_3895,,,,dataset
researchgraph.org/nci/f3837_5807_8653_5155,nci.org.au,f3837_5807_8653_5155,LOVECLIM Last Glacial Maximum oceanic d13C and D14C v 1.0,ARCCSS and UNSW,18/10/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f3837_5807_8653_5155,http://dx.doi.org/10.4225/41/58192cb8bff06,http://dapds00.nci.org.au/thredds/fileServer/licenses/ua8_licence.txt,,dataset
researchgraph.org/nci/f6916_7696_9410_6064,nci.org.au,f6916_7696_9410_6064,Bluelink Ocean Reanalysis - BRAN_2016,,10/03/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f6916_7696_9410_6064,,http://dapds00.nci.org.au/thredds/fileServer/licenses/gb6_licence.txt,,dataset
researchgraph.org/nci/dbcc0c59-81e6-4eed-e044-00144fdd4fa6,nci.org.au,dbcc0c59-81e6-4eed-e044-00144fdd4fa6,Isostatic Residual Gravity Anomaly Grid of Onshore Australia - 2011,,1/11/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/dbcc0c59-81e6-4eed-e044-00144fdd4fa6,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/f5881_7755_8168_3041,nci.org.au,f5881_7755_8168_3041,CORDEX AustralAsia,,29/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f5881_7755_8168_3041,http://dx.doi.org/10.5072/29/5459A8AEDA604,,,dataset
researchgraph.org/nci/f7961_8407_6352_4630,nci.org.au,f7961_8407_6352_4630,Geological Survey of Western Australia magnetic anomaly grids of Western Australia,Geological Survey of Western Australia,29/12/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f7961_8407_6352_4630,,http://dapds00.nci.org.au/thredds/catalog/rl1/GSWA_Geophysics/catalog.html?dataset=rl1/_GSWA_%20License.pdf,,dataset
researchgraph.org/nci/f7333_4709_4926_3668,nci.org.au,f7333_4709_4926_3668,Geological Survey of Western Australia gravity merged 400m grid of Western Australia,Geological SDurvey of Western Australia,29/12/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f7333_4709_4926_3668,,http://dapds00.nci.org.au/thredds/catalog/rl1/GSWA_Geophysics/catalog.html?dataset=rl1/_GSWA_%20License.pdf,,dataset
researchgraph.org/nci/f3322_5441_1266_5761,nci.org.au,f3322_5441_1266_5761,ARC Centre of Excellence for Climate System Science Datasets Collection,ARC Centre of Excellence for Climate System Science (ARCCSS),17/11/2016,2016,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f3322_5441_1266_5761,,http://dapds00.nci.org.au/thredds/fileServer/licenses/ua8_licence.txt,,dataset
researchgraph.org/nci/f5210_8718_6512_7201,nci.org.au,f5210_8718_6512_7201,Maritime Continent Austral summer climatology v1.0,ARCCSS and University of Melbourne,3/01/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f5210_8718_6512_7201,http://dx.doi.org/10.4225/41/5850b633c54ed,http://dapds00.nci.org.au/thredds/fileServer/licenses/ua8_licence.txt,,dataset
researchgraph.org/nci/f8659_3925_3724_1599,nci.org.au,f8659_3925_3724_1599,Lagrangian drifter output in the Southeast Indian Ocean using the Connectivity Modelling System output forced with TROPAC01 v1.0,ARCCSS and UNSW ,24/10/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f8659_3925_3724_1599,http://dx.doi.org/10.4225/41/586b03419764c,http://creativecommons.org/licenses/by-nc-nd/4.0/,,dataset
researchgraph.org/nci/f6360_4389_5099_9549,nci.org.au,f6360_4389_5099_9549,eReefs ROMS-FC/ EnOI ocean forecast prototype,Tony Hirst,24/10/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f6360_4389_5099_9549,,https://www.copyright.com.au/licences-permission/government-licences/commonwealth-government-licences/,,dataset
researchgraph.org/nci/f6718_5138_7461_1216,nci.org.au,f6718_5138_7461_1216,eReefs ROMS-FC/EnOI ocean reanalysis,Tony Hirst,24/10/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f6718_5138_7461_1216,,https://www.copyright.com.au/licences-permission/government-licences/commonwealth-government-licences/,,dataset
researchgraph.org/nci/f5706_5391_7282_4551,nci.org.au,f5706_5391_7282_4551,eReefs ROMS-HR ocean hindcast,Tony Hirst,24/10/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f5706_5391_7282_4551,,https://www.copyright.com.au/licences-permission/government-licences/commonwealth-government-licences/,,dataset
researchgraph.org/nci/f6453_4235_6400_6448,nci.org.au,f6453_4235_6400_6448,3D Geologic Models of Australia ,,29/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f6453_4235_6400_6448,,http://dapds00.nci.org.au/thredds/fileServer/licenses/fj9_licence.pdf,1TB,dataset
researchgraph.org/nci/f9185_9609_2048_8751,nci.org.au,f9185_9609_2048_8751,Derived Optimal Linear Combination Evapotranspiration  v 1.0,ARCCSS and UNSW,14/04/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f9185_9609_2048_8751,http://dx.doi.org/10.4225/41/58980b55b0495,http://dapds00.nci.org.au/thredds/fileServer/licenses/ua8_licence.txt,,dataset
researchgraph.org/nci/f2962_8891_3711_7069,nci.org.au,f2962_8891_3711_7069,Year Of Tropical Convection (YOTC) Re-analysis Datasets,,24/07/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f2962_8891_3711_7069,,,,dataset
researchgraph.org/nci/f7547_7191_8151_2646,nci.org.au,f7547_7191_8151_2646,Prescribed Land AMIP ACCESS1-0 experiments collection v1.0,ARCCSS and UNSW,27/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f7547_7191_8151_2646,10.4225/41/59521137d6c42,http://dapds00.nci.org.au/thredds/fileServer/licenses/ua8_licence.txt,,dataset
researchgraph.org/nci/f2101_2201_4294_8001,nci.org.au,f2101_2201_4294_8001,SkyMapper DR1,,24/10/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f2101_2201_4294_8001,http://dx.doi.org/10.4225/41/593620ad5b574,http://creativecommons.org/licenses/by-sa/4.0/,,dataset
researchgraph.org/nci/f9251_9728_4386_9439,nci.org.au,f9251_9728_4386_9439,Simulations of glacial climate and ocean biogeochemistry with the CSIRO Mk3L v1.0,ARCCSS and University of Tasmania,23/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f9251_9728_4386_9439,10.4225/41/5859eeac6b473,,,dataset
researchgraph.org/nci/278a7db2-d31f-44b1-bb19-f617d913a545,nci.org.au,278a7db2-d31f-44b1-bb19-f617d913a545,AUV Imagery from Gippsland Basin III (GA355 Long-term after survey),,4/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/278a7db2-d31f-44b1-bb19-f617d913a545,,,,dataset
researchgraph.org/nci/f8017_7963_0419_8723,nci.org.au,f8017_7963_0419_8723,eReefs GBR4 Hydrodynamic Data Assimilated model data,,30/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f8017_7963_0419_8723,,,,dataset
researchgraph.org/nci/f3986_1864_6028_8916,nci.org.au,f3986_1864_6028_8916,eReefs GBR4 hydrodynamic v1.85 model data,,30/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f3986_1864_6028_8916,,,,dataset
researchgraph.org/nci/f9481_4520_3890_2938,nci.org.au,f9481_4520_3890_2938,eReefs GBR4 rivers v2.0 model data,,30/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f9481_4520_3890_2938,,,,dataset
researchgraph.org/nci/f4712_0826_0961_0527,nci.org.au,f4712_0826_0961_0527,Land Cover Type Yearly L3 Global 500 m SIN Grid,,30/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f4712_0826_0961_0527,,,,dataset
researchgraph.org/nci/f9341_0137_3210_9142,nci.org.au,f9341_0137_3210_9142,eReefs GBR4 BGC and sediments GBR4_H2p0_B2p0_Cpre_Dcrt model data,,30/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f9341_0137_3210_9142,,,,dataset
researchgraph.org/nci/f4918_5876_1243_8730,nci.org.au,f4918_5876_1243_8730,eReefs GBR4 BGC and sediments GBR4_H2p0_B2p0_Chyd_Dnrt model data,,30/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f4918_5876_1243_8730,,,,dataset
researchgraph.org/nci/f9263_7406_7360_5029,nci.org.au,f9263_7406_7360_5029,80 m magnetic merged grid of Western Australia 2016,,30/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f9263_7406_7360_5029,,,,dataset
researchgraph.org/nci/f8517_1926_8237_3802,nci.org.au,f8517_1926_8237_3802,Australian Geophysical Data Collection - Seismic,,30/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f8517_1926_8237_3802,,,,dataset
researchgraph.org/nci/f4960_4221_6149_5200,nci.org.au,f4960_4221_6149_5200,Australian Geophysical Data Collection - Radiometrics,,30/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f4960_4221_6149_5200,,,,dataset
researchgraph.org/nci/f2950_9825_2934_7413,nci.org.au,f2950_9825_2934_7413,avhrr/pal-cmar,,30/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f2950_9825_2934_7413,,,,dataset
researchgraph.org/nci/f2960_7256_0451_8237,nci.org.au,f2960_7256_0451_8237,MCD43A3: MODIS/Terra and Aqua Albedo Daily L3 Global 500 m SIN Grid V006,,30/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f2960_7256_0451_8237,,,,dataset
researchgraph.org/nci/f5292_9687_7600_7429,nci.org.au,f5292_9687_7600_7429,Australian Geophysical Data Collection - Magnetotellurics,,30/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f5292_9687_7600_7429,,,,dataset
researchgraph.org/nci/f6578_1360_4385_6972,nci.org.au,f6578_1360_4385_6972,eReefs GBR4 BGC and sediments v926 model data,,30/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f6578_1360_4385_6972,,,,dataset
researchgraph.org/nci/f2719_0314_6321_3804,nci.org.au,f2719_0314_6321_3804,eReefs GBR4 hydrodynamic v2.0 model data,,30/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f2719_0314_6321_3804,,,,dataset
researchgraph.org/nci/f6487_1475_2685_7369,nci.org.au,f6487_1475_2685_7369,lpdaac-mosaics-cmar,,30/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f6487_1475_2685_7369,,,,dataset
researchgraph.org/nci/f0785_9283_3572_0293,nci.org.au,f0785_9283_3572_0293,Nadir BRDF-Adjusted Reflectance 16-Day L3 Global 500m,,30/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f0785_9283_3572_0293,,,,dataset
researchgraph.org/nci/f6421_5617_1964_7432,nci.org.au,f6421_5617_1964_7432,BRDF-Albedo Quality 16-Day L3 Global 500m,,30/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f6421_5617_1964_7432,,,,dataset
researchgraph.org/nci/f1937_5042_4765_6207,nci.org.au,f1937_5042_4765_6207,lpdaac-tiles-c5,,30/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f1937_5042_4765_6207,,,,dataset
researchgraph.org/nci/f6835_9362_8942_1293,nci.org.au,f6835_9362_8942_1293,"Active-fire based Burned Area - MODIS, University of Maryland MCD64A1 mosaic, Australia coverage",,30/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f6835_9362_8942_1293,,,,dataset
researchgraph.org/nci/f1578_1725_5138_5693,nci.org.au,f1578_1725_5138_5693,Nadir BRDF- Adjusted Reflectance 16-Day L3 0.05Deg CMG,,30/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f1578_1725_5138_5693,,,,dataset
researchgraph.org/nci/f7810_4312_6803_4860,nci.org.au,f7810_4312_6803_4860,hyperion,,30/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f7810_4312_6803_4860,,,,dataset
researchgraph.org/nci/f3825_6739_1967_5297,nci.org.au,f3825_6739_1967_5297,solar,,30/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f3825_6739_1967_5297,,,,dataset
researchgraph.org/nci/f1640_6678_9272_6010,nci.org.au,f1640_6678_9272_6010,Australian Geophysical Data Collection - Magnetics,,30/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f1640_6678_9272_6010,,,,dataset
researchgraph.org/nci/f3905_6032_5461_7930,nci.org.au,f3905_6032_5461_7930,MCD43A4: MODIS/Terra and Aqua Nadir BRDF-Adjusted Reflectance Daily L3 Global 500 m SIN Grid V006,,30/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f3905_6032_5461_7930,,,,dataset
researchgraph.org/nci/f7259_3498_6483_7038,nci.org.au,f7259_3498_6483_7038,armada,,30/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f7259_3498_6483_7038,,,,dataset
researchgraph.org/nci/f2954_3124_3175_2315,nci.org.au,f2954_3124_3175_2315,Burned Area Monthly L3 Global 500m,,30/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f2954_3124_3175_2315,,,,dataset
researchgraph.org/nci/f0765_7835_0856_7543,nci.org.au,f0765_7835_0856_7543,MCD43A2: MODIS/Terra and Aqua BRDF/Albedo Quality Daily L3 Global 500 m SIN Grid V006,,30/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f0765_7835_0856_7543,,,,dataset
researchgraph.org/nci/f1950_1453_9803_1052,nci.org.au,f1950_1453_9803_1052,"Fractional cover - MODIS, CSIRO Land and Water algorithm, global coverage",,30/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f1950_1453_9803_1052,,,,dataset
researchgraph.org/nci/f4591_5643_1302_2483,nci.org.au,f4591_5643_1302_2483,Albedo 16-Day L3 Global 500m,,30/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f4591_5643_1302_2483,,,,dataset
researchgraph.org/nci/f4218_3825_6213_4318,nci.org.au,f4218_3825_6213_4318,BRDF-Albedo Model Parameters 16-Day L3 Global 500m,,30/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f4218_3825_6213_4318,,,,dataset
researchgraph.org/nci/f9528_4538_7182_6758,nci.org.au,f9528_4538_7182_6758,MCD43A1: MODIS/Terra and Aqua BRDF/Albedo Model Parameters Daily L3 Global 500 m SIN Grid V006,,30/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f9528_4538_7182_6758,,,,dataset
researchgraph.org/nci/f2507_4967_9761_6827,nci.org.au,f2507_4967_9761_6827,"Enhanced Vegetation Index (EVI) - MODIS, LPDAAC MOD13Q1 mosaic despiked, Australia coverage",,30/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f2507_4967_9761_6827,,,,dataset
researchgraph.org/nci/f0168_2176_5913_7196,nci.org.au,f0168_2176_5913_7196,lpdaac-tiles-c6,,30/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f0168_2176_5913_7196,,,,dataset
researchgraph.org/nci/f0159_4690_2501_2783,nci.org.au,f0159_4690_2501_2783,"Fractional cover - MODIS, CSIRO Land and Water algorithm, Australia coverage",,30/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f0159_4690_2501_2783,,,,dataset
researchgraph.org/nci/f9814_5380_4836_6732,nci.org.au,f9814_5380_4836_6732,Australian Geophysical Data Collection - Gravity,,30/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f9814_5380_4836_6732,,,,dataset
researchgraph.org/nci/f5182_1702_3851_4672,nci.org.au,f5182_1702_3851_4672,MCD43C4: MODIS/Terra and Aqua Nadir BRDF-Adjusted Reflectance Daily L3 Global 0.05Deg CMG V006,,30/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f5182_1702_3851_4672,,,,dataset
researchgraph.org/nci/f1686_7163_7478_5808,nci.org.au,f1686_7163_7478_5808,Australian Geophysical Data Collection - Airborne Electromagnetic,,30/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f1686_7163_7478_5808,,,,dataset
researchgraph.org/nci/f3197_8386_1440_4330,nci.org.au,f3197_8386_1440_4330,Models of Land and Water Dynamics from Space Data Collection,,4/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f3197_8386_1440_4330,,,,dataset
researchgraph.org/nci/4769dfb1-0f51-4e4f-9ba7-55353eb1ba58,nci.org.au,4769dfb1-0f51-4e4f-9ba7-55353eb1ba58,Surface Reflectance NBAR+ 25 v. 2,,4/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/4769dfb1-0f51-4e4f-9ba7-55353eb1ba58,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/980e9eea-a334-463c-af11-f64c59d1c8b8,nci.org.au,980e9eea-a334-463c-af11-f64c59d1c8b8,Aus CopHub Earth Observation - Copernicus-Sentinel Archive Data,,24/10/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/980e9eea-a334-463c-af11-f64c59d1c8b8,,https://essr.esa.int/license/european-space-agency-public-license-v2-1-type-1,,dataset
researchgraph.org/nci/7ba82c39-e9aa-418c-9a6b-9d6dd543b665,nci.org.au,7ba82c39-e9aa-418c-9a6b-9d6dd543b665,Pixel Quality 25 v. 2,,4/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/7ba82c39-e9aa-418c-9a6b-9d6dd543b665,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/fef25026-23be-474a-9e72-52fdfb7c2cf6,nci.org.au,fef25026-23be-474a-9e72-52fdfb7c2cf6,Fractional Cover 25 v. 2.0.0,,4/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/fef25026-23be-474a-9e72-52fdfb7c2cf6,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/14ff1542-0375-afc5-e053-10a3070a0565,nci.org.au,14ff1542-0375-afc5-e053-10a3070a0565,Copernicus Australia Hub Sentinel-1 SAR,,24/10/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/14ff1542-0375-afc5-e053-10a3070a0565,,https://essr.esa.int/license/european-space-agency-public-license-v2-1-type-1,,dataset
researchgraph.org/nci/b64b95ae-e3b7-4892-bd0a-8c00630e1139,nci.org.au,b64b95ae-e3b7-4892-bd0a-8c00630e1139,GA Earth Observation - RADAR,,4/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/b64b95ae-e3b7-4892-bd0a-8c00630e1139,,,,dataset
researchgraph.org/nci/4c7e5266-feb2-4103-9377-10f5605d9d89,nci.org.au,4c7e5266-feb2-4103-9377-10f5605d9d89,GA Earth Observation - Derived,,4/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/4c7e5266-feb2-4103-9377-10f5605d9d89,,,,dataset
researchgraph.org/nci/266c5d04-14be-eaf8-e053-12a3070a3e8e,nci.org.au,266c5d04-14be-eaf8-e053-12a3070a3e8e,Copernicus Australia Hub Sentinel-2 MSI,,24/10/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/266c5d04-14be-eaf8-e053-12a3070a3e8e,,https://essr.esa.int/license/european-space-agency-public-license-v2-1-type-1,,dataset
researchgraph.org/nci/266cffae-39f0-0db4-e053-10a3070ad60b,nci.org.au,266cffae-39f0-0db4-e053-10a3070ad60b,Copernicus Australia Hub Sentinel-3 OCLI,,24/10/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/266cffae-39f0-0db4-e053-10a3070ad60b,, https://essr.esa.int/license/european-space-agency-public-license-v2-1-type-1,,dataset
researchgraph.org/nci/c6de0bb5-1ba1-635e-e044-00144fdd4fa6,nci.org.au,c6de0bb5-1ba1-635e-e044-00144fdd4fa6,Earth Observation Archive,,4/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/c6de0bb5-1ba1-635e-e044-00144fdd4fa6,,,,dataset
researchgraph.org/nci/59af5cda-e7e7-4bc4-9fa7-a4e7f9b8964d,nci.org.au,59af5cda-e7e7-4bc4-9fa7-a4e7f9b8964d,Surface Reflectance NBAR+T 25 v. 2,,30/06/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/59af5cda-e7e7-4bc4-9fa7-a4e7f9b8964d,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/f8095_2586_2681_2375,nci.org.au,f8095_2586_2681_2375,operational APS0 access-t NWP data (tropical),,22/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f8095_2586_2681_2375,,,,dataset
researchgraph.org/nci/f2803_0612_3672_4239,nci.org.au,f2803_0612_3672_4239,Plots ofAPS1 access-sy,,22/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f2803_0612_3672_4239,,,,dataset
researchgraph.org/nci/f2095_8132_4259_4125,nci.org.au,f2095_8132_4259_4125,plots of APS0 access-ph (Perth),,22/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f2095_8132_4259_4125,,,,dataset
researchgraph.org/nci/f8510_1385_3021_0891,nci.org.au,f8510_1385_3021_0891,plots of APS0 access-vt (Vic-Tas),,22/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f8510_1385_3021_0891,,,,dataset
researchgraph.org/nci/f6290_0438_8759_8952,nci.org.au,f6290_0438_8759_8952,Plots of APS1 access-ph,,22/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f6290_0438_8759_8952,,,,dataset
researchgraph.org/nci/f8973_0178_4936_8145,nci.org.au,f8973_0178_4936_8145,plots of APS0 access-bn (Brisbane),,22/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f8973_0178_4936_8145,,,,dataset
researchgraph.org/nci/f9781_3471_9712_5739,nci.org.au,f9781_3471_9712_5739,operational APS0 access-dn NWP data (Darwin),,22/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f9781_3471_9712_5739,,,,dataset
researchgraph.org/nci/f7195_1509_0395_3967,nci.org.au,f7195_1509_0395_3967,operational APS1 access-g NWP data (Global),,22/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f7195_1509_0395_3967,,,,dataset
researchgraph.org/nci/f1469_8915_6392_5682,nci.org.au,f1469_8915_6392_5682,operational APS0 access-g NWP data (Global),,22/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/f1469_8915_6392_5682,,,,dataset
researchgraph.org/nci/b9c47425-6a34-4bb6-bcc0-6f9bfebaf70c,nci.org.au,b9c47425-6a34-4bb6-bcc0-6f9bfebaf70c,Normalised Difference Vegetation Index 25 v. 2.0.0,,4/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/b9c47425-6a34-4bb6-bcc0-6f9bfebaf70c,,https://creativecommons.org/licenses/by/4.0/,,dataset
researchgraph.org/nci/2a4ff2d6-ed89-493f-80a7-d1f4e1098c21,nci.org.au,2a4ff2d6-ed89-493f-80a7-d1f4e1098c21,GA Earth Observation - Ancillary and validation data,,4/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/2a4ff2d6-ed89-493f-80a7-d1f4e1098c21,,,,dataset
researchgraph.org/nci/3a2cd509-0e82-4381-98c7-522756da533b,nci.org.au,3a2cd509-0e82-4381-98c7-522756da533b,GA Earth Observation - Data,,4/09/2017,2017,https://geonetwork.nci.org.au/geonetwork/srv/eng/catalog.search#/metadata/3a2cd509-0e82-4381-98c7-522756da533b,,,,dataset
